Sample	Gene	Chr	Start	End	log2	CN	CNV.type	Weight
17366	MUTYH	1	45331419	45331557	0.477419	3	duplication	0.80006
17366	EPCAM	2	47369505	47369582	0.332629	3	duplication	0.850996
17366	EPCAM	2	47373462	47373571	0.56749	3	duplication	0.990935
17366	EPCAM	2	47373807	47374049	0.762786	4	duplication	0.977874
17366	EPCAM	2	47375233	47375300	0.652657	3	duplication	0.989845
17366	EPCAM	2	47377013	47377078	0.45703	3	duplication	0.981075
17366	EPCAM	2	47378952	47379055	0.500252	3	duplication	0.982026
17366	EPCAM	2	47379768	47379970	0.577935	3	duplication	0.957186
17366	EPCAM	2	47385165	47385211	0.463085	3	duplication	0.990244
17366	EPCAM	2	47386571	47386614	0.403659	3	duplication	0.965019
17366	MSH2	2	47403191	47403403	0.632565	3	duplication	0.98778
17366	MSH2	2	47408400	47408556	0.537848	3	duplication	0.993878
17366	MSH2	2	47410093	47410373	0.590929	3	duplication	0.991651
17366	MSH2	2	47412413	47412561	0.398916	3	duplication	0.993501
17366	MSH2	2	47416295	47416430	0.572232	3	duplication	0.990218
17366	MSH2	2	47429741	47429942	0.603169	3	duplication	0.995953
17366	MSH2	2	47445547	47445658	0.484941	3	duplication	0.986005
17366	MSH2	2	47463030	47463155	0.463162	3	duplication	0.99395
17366	MSH2	2	47466657	47466809	0.554785	3	duplication	0.995154
17366	MSH2	2	47470964	47471063	0.415056	3	duplication	0.975931
17366	MSH2	2	47475024	47475271	0.496423	3	duplication	0.99082
17366	MSH2	2	47476366	47476572	0.55683	3	duplication	0.993652
17366	MSH2	2	47478271	47478520	0.649321	3	duplication	0.968206
17366	MSH2	2	47480695	47480872	0.575946	3	duplication	0.994291
17366	MSH2	2	47482778	47482950	0.676948	3	duplication	0.993664
17366	HNF1A	12	120993519	120993707	0.605349	3	duplication	0.78238
17366	PALB2	16	23624008	23624095	-0.508081	1	deletion	0.979263
17367	MUTYH	1	45331419	45331557	0.376053	3	duplication	0.800473
17367	PMS2	7	5977587	5977758	0.349862	3	duplication	0.885333
17367	PMS2	7	5978595	5978697	0.335013	3	duplication	0.8599
17367	HNF1A	12	120993519	120993707	0.526813	3	duplication	0.782734
17369	MUTYH	1	45331419	45331557	0.545579	3	duplication	0.799972
17369	PMS2	7	5977587	5977758	0.767909	4	duplication	0.884883
17369	PMS2	7	5978595	5978697	0.586859	3	duplication	0.859317
17369	MEN1	11	64807178	64807220	0.336239	3	duplication	0.929508
17369	HNF1A	12	120993519	120993707	0.551739	3	duplication	0.782304
17369	BRCA1	17	43070927	43071239	-0.913912	1	deletion	0.993949
17370	MUTYH	1	45331419	45331557	0.520148	3	duplication	0.800352
17370	PMS2	7	5977587	5977758	0.372927	3	duplication	0.885224
17370	CDH1	16	68737415	68737464	-0.889163	1	deletion	0.905868
17371	MUTYH	1	45331419	45331557	0.792983	4	duplication	0.799115
17371	MUTYH	1	45340218	45340255	-0.490164	1	deletion	0.93226
17371	EPCAM	2	47369505	47369582	-0.876557	1	deletion	0.849732
17371	EPCAM	2	47386571	47386614	-0.406397	1	deletion	0.963327
17371	MSH6	2	47783233	47783494	-0.878801	1	deletion	0.940636
17371	VHL	3	10141847	10142188	-0.641568	1	deletion	0.960791
17371	BMPR1A	10	86756627	86756931	-1.04363	1	deletion	0.842574
17371	MEN1	11	64807551	64807681	0.372253	3	duplication	0.965083
17371	ATM	11	108299713	108299886	0.308781	3	duplication	0.976982
17371	HNF1A	12	120993519	120993707	0.873043	4	duplication	0.78157
17371	HNF1A	12	120997473	120997666	0.448238	3	duplication	0.979151
17371	HNF1A	12	120999482	120999628	0.412553	3	duplication	0.949464
17371	BRCA2	13	32379316	32379516	0.439983	3	duplication	0.94226
17371	RB1	13	48380052	48380085	-0.519547	1	deletion	0.929402
17371	RB1	13	48380164	48380242	-0.422191	1	deletion	0.950808
17371	RB1	13	48477354	48477405	-0.5146	1	deletion	0.927765
17371	PALB2	16	23621361	23621479	0.366729	3	duplication	0.962883
17371	BRCA1	17	43057051	43057136	-0.990772	1	deletion	0.984724
17371	STK11	19	1218416	1218501	0.300189	3	duplication	0.975063
17372	MUTYH	1	45331419	45331557	0.387642	3	duplication	0.800367
17372	EPCAM	2	47369505	47369582	-0.707458	1	deletion	0.851407
17372	MSH2	2	47403191	47403403	0.356318	3	duplication	0.988028
17372	MSH6	2	47783233	47783494	-0.487292	1	deletion	0.941546
17372	VHL	3	10141847	10142188	-0.566189	1	deletion	0.961587
17372	BMPR1A	10	86756627	86756931	-0.608908	1	deletion	0.843417
17372	SDHD	11	112086907	112086960	0.379947	3	duplication	0.948432
17372	CDH1	16	68737415	68737464	-1.12938	0	deletion	0.905894
17372	NF1	17	31095309	31095370	-1.00584	1	deletion	0.960707
17373	EPCAM	2	47386571	47386614	-0.404994	1	deletion	0.965629
17373	MEN1	11	64807178	64807220	0.328096	3	duplication	0.930286
17373	TP53	17	7670608	7670716	0.385626	3	duplication	0.968696
17374	APC	5	112801278	112801384	0.314318	3	duplication	0.991742
17374	ATM	11	108227775	108227889	0.30841	3	duplication	0.976038
17374	BRCA2	13	32315462	32315679	0.324312	3	duplication	0.950534
17374	RB1	13	48347824	48347864	0.313981	3	duplication	0.960766
17374	RB1	13	48456203	48456350	0.359987	3	duplication	0.982781
17374	NF1	17	31219004	31219119	0.40754	3	duplication	0.984999
17374	BRCA1	17	43049120	43049195	-0.440115	1	deletion	0.98336
17374	SMAD4	18	51059865	51059917	0.359194	3	duplication	0.942554
17375	MUTYH	1	45331419	45331557	0.552351	3	duplication	0.799931
17375	PMS2	7	5977587	5977758	0.39877	3	duplication	0.884846
17375	MEN1	11	64807178	64807220	0.318802	3	duplication	0.929435
17375	HNF1A	12	120999482	120999628	0.314601	3	duplication	0.950257
17375	BRCA2	13	32379316	32379516	0.304791	3	duplication	0.942938
17375	BRCA1	17	43045677	43045803	-0.508199	1	deletion	0.965709
17375	BRCA1	17	43125259	43125382	-0.554569	1	deletion	0.969199
17375	CHEK2	22	28687896	28687987	0.425551	3	duplication	0.974899
17375	CHEK2	22	28689134	28689216	0.480627	3	duplication	0.979863
17375	CHEK2	22	28694031	28694118	0.593678	3	duplication	0.991794
17375	CHEK2	22	28695126	28695243	0.577943	3	duplication	0.988211
17375	CHEK2	22	28695709	28695874	0.726945	4	duplication	0.991225
17375	CHEK2	22	28696900	28696988	0.549496	3	duplication	0.96268
17375	CHEK2	22	28699837	28699938	0.472507	3	duplication	0.971791
17375	CHEK2	22	28703504	28703567	0.578196	3	duplication	0.989035
17375	CHEK2	22	28710005	28710060	0.595777	3	duplication	0.985528
17375	CHEK2	22	28711908	28712018	0.574724	3	duplication	0.977288
17375	CHEK2	22	28719394	28719486	0.467534	3	duplication	0.990096
17375	CHEK2	22	28724976	28725125	0.658504	3	duplication	0.971197
17375	CHEK2	22	28725242	28725368	0.587198	3	duplication	0.989786
17376	MUTYH	1	45332022	45332087	0.312501	3	duplication	0.980505
17376	HNF1A	12	120993519	120993707	0.318342	3	duplication	0.782666
17377	ATM	11	108365081	108365219	0.619397	3	duplication	0.982013
17377	ATM	11	108365324	108365509	0.661835	3	duplication	0.992469
17377	HNF1A	12	120993519	120993707	0.464789	3	duplication	0.78258
17378	MUTYH	1	45331419	45331557	0.361399	3	duplication	0.800396
17378	BMPR1A	10	86756627	86756931	-0.400541	1	deletion	0.843436
17378	MEN1	11	64807178	64807220	0.376729	3	duplication	0.930276
17378	HNF1A	12	120993519	120993707	0.349049	3	duplication	0.782667
17378	CHEK2	22	28695126	28695243	-1.02194	1	deletion	0.988715
17378	CHEK2	22	28695709	28695874	-0.842697	1	deletion	0.99165
17378	CHEK2	22	28696900	28696988	-0.746337	1	deletion	0.963262
17378	CHEK2	22	28699837	28699938	-1.04821	1	deletion	0.972334
17378	CHEK2	22	28703504	28703567	-0.877007	1	deletion	0.989721
17379	PMS2	7	5989799	5989956	-0.911632	1	deletion	0.992812
17379	PMS2	7	5991972	5992058	-1.05597	1	deletion	0.988726
17379	CDH1	16	68737415	68737464	-0.713615	1	deletion	0.906261
17380	EPCAM	2	47369505	47369582	-0.438746	1	deletion	0.851107
17380	MSH6	2	47783233	47783494	-0.40678	1	deletion	0.941383
17380	BRCA2	13	32315462	32315679	0.502659	3	duplication	0.950912
17380	BRCA2	13	32316460	32316528	0.519471	3	duplication	0.988824
17380	BRCA2	13	32319076	32319326	0.575621	3	duplication	0.995622
17380	CDH1	16	68737415	68737464	-0.946967	1	deletion	0.905518
17380	NF1	17	31095309	31095370	-0.609497	1	deletion	0.96037
17381	MUTYH	1	45331419	45331557	-0.409956	1	deletion	0.79691
17381	MUTYH	1	45333096	45333171	-0.438543	1	deletion	0.971807
17381	MUTYH	1	45340218	45340255	0.508937	3	duplication	0.928001
17381	EPCAM	2	47369505	47369582	0.498664	3	duplication	0.846779
17381	EPCAM	2	47378952	47379055	-0.431993	1	deletion	0.97838
17381	MSH6	2	47783233	47783494	0.3047	3	duplication	0.939032
17381	MLH1	3	36993547	36993664	0.348151	3	duplication	0.982654
17381	APC	5	112737876	112737937	0.371031	3	duplication	0.966693
17381	PMS2	7	5978595	5978697	0.946854	4	duplication	0.855755
17381	PMS2	7	5995533	5995634	0.349873	3	duplication	0.979781
17381	PMS2	7	6008996	6009020	0.591724	3	duplication	0.945399
17381	BMPR1A	10	86756627	86756931	0.631494	3	duplication	0.841088
17381	BMPR1A	10	86876018	86876086	-0.433353	1	deletion	0.978942
17381	BMPR1A	10	86899793	86899891	0.400601	3	duplication	0.983885
17381	BMPR1A	10	86900026	86900127	0.313474	3	duplication	0.984576
17381	MEN1	11	64807178	64807220	-0.449346	1	deletion	0.923958
17381	AIP	11	67483033	67483257	0.437894	3	duplication	0.983284
17381	ATM	11	108222820	108223198	0.537996	3	duplication	0.987274
17381	ATM	11	108227775	108227889	0.423876	3	duplication	0.973002
17381	ATM	11	108279490	108279609	0.499637	3	duplication	0.974075
17381	ATM	11	108329020	108329239	0.334461	3	duplication	0.991675
17381	HNF1A	12	120993519	120993707	-0.441996	1	deletion	0.779681
17381	BRCA2	13	32315462	32315679	0.567349	3	duplication	0.948334
17381	BRCA2	13	32379749	32379914	-0.45403	1	deletion	0.985162
17381	BRCA2	13	32380006	32380146	0.471226	3	duplication	0.981306
17381	RB1	13	48376917	48377035	-0.523785	1	deletion	0.975966
17381	RB1	13	48379593	48379651	0.356927	3	duplication	0.966454
17381	RB1	13	48380052	48380085	0.480794	3	duplication	0.924892
17381	RB1	13	48380164	48380242	0.46178	3	duplication	0.947874
17381	RB1	13	48456203	48456350	0.435443	3	duplication	0.980108
17381	RB1	13	48477354	48477405	0.377351	3	duplication	0.924137
17381	PALB2	16	23621361	23621479	-0.49103	1	deletion	0.960498
17381	PALB2	16	23641109	23641158	0.393692	3	duplication	0.962958
17381	CDH1	16	68737415	68737464	0.461893	3	duplication	0.900092
17381	FLCN	17	17236900	17237151	0.400634	3	duplication	0.978275
17381	NF1	17	31169890	31169998	-0.480844	1	deletion	0.971821
17381	NF1	17	31219004	31219119	0.423567	3	duplication	0.981976
17381	NF1	17	31221849	31221930	0.30006	3	duplication	0.979603
17381	NF1	17	31223443	31223568	0.444212	3	duplication	0.985027
17381	NF1	17	31227522	31227607	0.390218	3	duplication	0.984969
17381	NF1	17	31232072	31232190	0.697524	3	duplication	0.970619
17381	NF1	17	31248983	31249120	0.462025	3	duplication	0.987946
17381	NF1	17	31258343	31258503	0.409989	3	duplication	0.984504
17381	NF1	17	31356459	31356583	0.386624	3	duplication	0.987832
17381	NF1	17	31358968	31359016	0.533048	3	duplication	0.942819
17381	RAD51D	17	35106385	35106482	0.311073	3	duplication	0.984414
17381	BRCA1	17	43049120	43049195	-0.462639	1	deletion	0.979617
17381	BRCA1	17	43063332	43063374	-0.636988	1	deletion	0.967896
17381	BRIP1	17	61780839	61781006	0.320718	3	duplication	0.985926
17381	BRIP1	17	61863272	61863406	0.480226	3	duplication	0.964252
17381	SMAD4	18	51030201	51030635	0.527671	3	duplication	0.975118
17381	SMAD4	18	51059865	51059917	0.59183	3	duplication	0.938059
17381	SMAD4	18	51076637	51076777	0.56708	3	duplication	0.978313
17381	STK11	19	1218416	1218501	-0.53968	1	deletion	0.972253
17381	CHEK2	22	28687896	28687987	0.306144	3	duplication	0.971178
17381	CHEK2	22	28696900	28696988	-0.510772	1	deletion	0.958896
17381	CHEK2	22	28719394	28719486	-0.431263	1	deletion	0.986395
17381	CHEK2	22	28741757	28741856	0.360525	3	duplication	0.950535
17382	MUTYH	1	45331419	45331557	0.342608	3	duplication	0.800381
17383	SDHB	1	17018880	17018959	0.422417	3	duplication	0.985029
17383	SDHB	1	17027748	17027866	0.516868	3	duplication	0.979361
17383	MUTYH	1	45331419	45331557	0.596432	3	duplication	0.794621
17383	MUTYH	1	45332917	45332960	0.302045	3	duplication	0.963491
17383	MUTYH	1	45333096	45333171	0.555425	3	duplication	0.968702
17383	MUTYH	1	45340218	45340255	-0.599345	1	deletion	0.92358
17383	EPCAM	2	47369505	47369582	-0.907658	1	deletion	0.843715
17383	EPCAM	2	47373462	47373571	0.472433	3	duplication	0.984815
17383	EPCAM	2	47373807	47374049	0.354389	3	duplication	0.973767
17383	EPCAM	2	47379768	47379970	0.407048	3	duplication	0.95269
17383	MSH2	2	47408400	47408556	0.421941	3	duplication	0.988763
17383	MSH2	2	47429741	47429942	0.323102	3	duplication	0.991446
17383	MSH6	2	47798610	47801156	0.505317	3	duplication	0.979124
17383	MLH1	3	37017505	37017600	0.338217	3	duplication	0.985742
17383	MLH1	3	37050485	37050654	0.339499	3	duplication	0.976333
17383	BAP1	3	52402601	52402675	0.496907	3	duplication	0.983205
17383	BAP1	3	52402778	52402872	0.385519	3	duplication	0.984534
17383	BAP1	3	52408473	52408607	0.324513	3	duplication	0.982968
17383	APC	5	112737876	112737937	-0.703601	1	deletion	0.963251
17383	APC	5	112767188	112767391	-0.437069	1	deletion	0.990961
17383	APC	5	112775628	112775738	-0.514068	1	deletion	0.981745
17383	APC	5	112780789	112780904	-0.554119	1	deletion	0.972556
17383	APC	5	112801278	112801384	-0.442038	1	deletion	0.985982
17383	PMS2	7	5977587	5977758	-1.16111	0	deletion	0.880076
17383	PMS2	7	5978595	5978697	-1.01064	1	deletion	0.853093
17383	PMS2	7	6008996	6009020	-0.418918	1	deletion	0.93991
17383	BMPR1A	10	86756627	86756931	-0.528948	1	deletion	0.839546
17383	PTEN	10	87933012	87933252	-0.408109	1	deletion	0.991534
17383	PTEN	10	87952117	87952260	-0.422664	1	deletion	0.989124
17383	PTEN	10	87957852	87958020	-0.43607	1	deletion	0.986764
17383	MEN1	11	64807178	64807220	0.807852	4	duplication	0.919809
17383	MEN1	11	64807551	64807681	0.523262	3	duplication	0.960452
17383	ATM	11	108243952	108244119	-0.507384	1	deletion	0.983728
17383	ATM	11	108248932	108249103	-0.506221	1	deletion	0.985425
17383	ATM	11	108287599	108287716	-0.424094	1	deletion	0.984531
17383	ATM	11	108288976	108289104	-0.425649	1	deletion	0.983321
17383	ATM	11	108294926	108295060	-0.400428	1	deletion	0.982943
17383	ATM	11	108297286	108297383	-0.551561	1	deletion	0.989648
17383	ATM	11	108304674	108304853	-0.446389	1	deletion	0.975749
17383	ATM	11	108307896	108307985	-0.538715	1	deletion	0.982513
17383	ATM	11	108310159	108310316	-0.598319	1	deletion	0.984833
17383	SDHD	11	112087856	112087974	0.338771	3	duplication	0.974096
17383	HNF1A	12	120993519	120993707	0.968892	4	duplication	0.77772
17383	BRCA2	13	32315462	32315679	-0.597683	1	deletion	0.946509
17383	BRCA2	13	32319076	32319326	0.369729	3	duplication	0.99152
17383	BRCA2	13	32379316	32379516	0.643012	3	duplication	0.938527
17383	RB1	13	48348955	48349024	-0.55456	1	deletion	0.963352
17383	RB1	13	48362814	48362958	-0.509818	1	deletion	0.977157
17383	RB1	13	48379593	48379651	-0.519285	1	deletion	0.962924
17383	RB1	13	48380052	48380085	-0.447428	1	deletion	0.920211
17383	RB1	13	48380164	48380242	-0.454302	1	deletion	0.94483
17383	RB1	13	48456203	48456350	0.463951	3	duplication	0.97789
17383	RB1	13	48463730	48463836	0.439217	3	duplication	0.979826
17383	RB1	13	48464997	48465112	0.568739	3	duplication	0.985711
17383	PALB2	16	23603458	23603670	0.33304	3	duplication	0.989956
17383	PALB2	16	23621361	23621479	0.498178	3	duplication	0.958023
17383	PALB2	16	23629639	23630470	0.328041	3	duplication	0.988778
17383	PALB2	16	23634861	23636335	0.454757	3	duplication	0.986532
17383	PALB2	16	23638069	23638130	0.317149	3	duplication	0.9801
17383	CDH1	16	68808692	68808849	0.328686	3	duplication	0.986271
17383	CDH1	16	68813312	68813496	0.349352	3	duplication	0.979181
17383	TP53	17	7676381	7676404	0.534772	3	duplication	0.970263
17383	TP53	17	7676520	7676595	0.553103	3	duplication	0.96665
17383	FLCN	17	17215184	17215317	0.306949	3	duplication	0.968105
17383	NF1	17	31163185	31163377	-0.474851	1	deletion	0.982101
17383	NF1	17	31206239	31206372	-0.580178	1	deletion	0.981329
17383	NF1	17	31219004	31219119	-1.05433	1	deletion	0.979469
17383	NF1	17	31221849	31221930	-0.492252	1	deletion	0.976615
17383	NF1	17	31226434	31226685	-0.713247	1	deletion	0.987699
17383	NF1	17	31227217	31227292	-0.638589	1	deletion	0.985497
17383	NF1	17	31227522	31227607	-0.439924	1	deletion	0.982053
17383	NF1	17	31258343	31258503	-0.432373	1	deletion	0.982379
17383	NF1	17	31261710	31261858	-0.410887	1	deletion	0.98276
17383	NF1	17	31265228	31265340	-0.442713	1	deletion	0.979901
17383	NF1	17	31352256	31352415	-0.417831	1	deletion	0.968905
17383	NF1	17	31358968	31359016	-0.540234	1	deletion	0.938938
17383	BRCA1	17	43063332	43063374	0.52489	3	duplication	0.963748
17383	BRCA1	17	43091434	43094861	0.381554	3	duplication	0.961227
17383	RAD51C	17	58694930	58695190	0.344848	3	duplication	0.988934
17383	BRIP1	17	61743012	61743135	-0.409037	1	deletion	0.985332
17383	BRIP1	17	61799099	61799300	-0.452132	1	deletion	0.986533
17383	BRIP1	17	61808466	61808758	-0.504538	1	deletion	0.985404
17383	BRIP1	17	61863272	61863406	-0.579896	1	deletion	0.961929
17383	SMAD4	18	51030201	51030635	-0.520791	1	deletion	0.973828
17383	SMAD4	18	51058124	51058245	-0.469179	1	deletion	0.987665
17383	SMAD4	18	51058339	51058457	-0.417684	1	deletion	0.981251
17383	SMAD4	18	51059865	51059917	-0.950502	1	deletion	0.934331
17383	SMAD4	18	51076637	51076777	-0.963622	1	deletion	0.97604
17383	STK11	19	1218416	1218501	0.631258	3	duplication	0.969336
17383	CHEK2	22	28687896	28687987	-0.457258	1	deletion	0.968359
17383	CHEK2	22	28696900	28696988	0.557576	3	duplication	0.95603
17383	CHEK2	22	28710005	28710060	0.387608	3	duplication	0.977116
17383	CHEK2	22	28724976	28725125	0.384055	3	duplication	0.966086
17383	CHEK2	22	28725242	28725368	0.382218	3	duplication	0.984229
17384	BRCA1	17	43090943	43091033	-0.844974	1	deletion	0.99227
17385	MUTYH	1	45331419	45331557	0.373242	3	duplication	0.800318
17385	MSH6	2	47803419	47803686	-0.855059	1	deletion	0.977508
17385	MSH6	2	47804909	47805028	-1.00331	1	deletion	0.9856
17385	PMS2	7	5977587	5977758	-0.983799	1	deletion	0.885194
17385	PMS2	7	5978595	5978697	-1.199	0	deletion	0.859719
17386	EPCAM	2	47369505	47369582	-0.434078	1	deletion	0.851676
17386	MSH2	2	47429741	47429942	-0.952578	1	deletion	0.996373
17387	MUTYH	1	45331419	45331557	0.416226	3	duplication	0.799769
17387	EPCAM	2	47369505	47369582	-0.792823	1	deletion	0.850608
17387	BMPR1A	10	86756627	86756931	-0.559763	1	deletion	0.843014
17387	BMPR1A	10	86923375	86923507	0.324881	3	duplication	0.959947
17387	HNF1A	12	120993519	120993707	0.513036	3	duplication	0.782131
17388	EPCAM	2	47369505	47369582	-0.497783	1	deletion	0.851048
17388	CDH1	16	68737415	68737464	-0.442894	1	deletion	0.905444
17388	RAD51C	17	58703195	58703330	-0.897726	1	deletion	0.993684
17388	RAD51C	17	58709858	58709991	-0.928818	1	deletion	0.98967
17388	RAD51C	17	58720745	58720813	-1.17187	0	deletion	0.97857
17388	RAD51C	17	58724039	58724101	-1.0555	1	deletion	0.988979
17388	RAD51C	17	58732483	58732545	-0.841413	1	deletion	0.980596
17388	RAD51C	17	58734117	58734223	-1.07214	1	deletion	0.988184
17389	PMS2	7	5977587	5977758	0.498962	3	duplication	0.885292
17389	PMS2	7	5978595	5978697	0.418513	3	duplication	0.859847
17389	HNF1A	12	120993519	120993707	0.307003	3	duplication	0.782695
17389	HNF1A	12	121001064	121001193	0.37124	3	duplication	0.976386
17390	MSH2	2	47412413	47412561	-0.956795	1	deletion	0.993813
17390	MSH2	2	47414268	47414419	-0.950721	1	deletion	0.977466
17390	PMS2	7	5973398	5973543	0.374169	3	duplication	0.978389
17390	PMS2	7	5977587	5977758	0.797947	4	duplication	0.885252
17390	PMS2	7	5978595	5978697	0.903698	4	duplication	0.859795
17390	PMS2	7	5982823	5982992	0.36804	3	duplication	0.993706
17390	PMS2	7	5986758	5987621	0.551027	3	duplication	0.995553
17390	PMS2	7	5989799	5989956	0.6985	3	duplication	0.992621
17390	PMS2	7	5991972	5992058	0.56447	3	duplication	0.988469
17390	PMS2	7	5995533	5995634	0.624137	3	duplication	0.98384
17390	PMS2	7	5997325	5997424	0.583551	3	duplication	0.986622
17390	PMS2	7	5999107	5999276	0.575507	3	duplication	0.993172
17390	PMS2	7	6002452	6002637	0.716878	4	duplication	0.994593
17390	PMS2	7	6003689	6003793	0.535248	3	duplication	0.990718
17390	PMS2	7	6003971	6004059	0.587497	3	duplication	0.992214
17390	PMS2	7	6005891	6006032	0.48734	3	duplication	0.987161
17390	PMS2	7	6008996	6009020	0.431098	3	duplication	0.953727
17391	HNF1A	12	120993519	120993707	0.329316	3	duplication	0.782284
17391	SMAD4	18	51030201	51030635	-0.430267	1	deletion	0.976832
17392	MUTYH	1	45331419	45331557	0.411062	3	duplication	0.800175
17392	EPCAM	2	47369505	47369582	-0.402879	1	deletion	0.851151
17392	PTEN	10	87864469	87864549	-0.944067	1	deletion	0.983085
17392	MEN1	11	64807178	64807220	0.343212	3	duplication	0.929877
17392	SDHD	11	112086907	112086960	0.328777	3	duplication	0.948123
17392	HNF1A	12	120993519	120993707	0.474652	3	duplication	0.782478
17393	EPCAM	2	47373807	47374049	0.304877	3	duplication	0.977642
17393	MSH2	2	47403191	47403403	0.307886	3	duplication	0.987533
17393	MLH1	3	36993547	36993664	0.649477	3	duplication	0.985742
17393	ATM	11	108222820	108223198	0.325522	3	duplication	0.988992
17393	SDHD	11	112086907	112086960	0.383365	3	duplication	0.947441
17393	HNF1A	12	120993519	120993707	0.3324	3	duplication	0.782116
17393	BRCA2	13	32315462	32315679	-0.621895	1	deletion	0.950601
17393	BRCA2	13	32316460	32316528	-0.842563	1	deletion	0.988268
17393	SMAD4	18	51058339	51058457	0.483944	3	duplication	0.9868
17394	SDHB	1	17018880	17018959	0.431965	3	duplication	0.978757
17394	SDHB	1	17028599	17028737	0.344105	3	duplication	0.977883
17394	SDHB	1	17033059	17033146	0.347131	3	duplication	0.978317
17394	MUTYH	1	45332917	45332960	-0.535287	1	deletion	0.95499
17394	EPCAM	2	47369505	47369582	0.362609	3	duplication	0.837363
17394	EPCAM	2	47373462	47373571	0.33649	3	duplication	0.979476
17394	EPCAM	2	47377013	47377078	0.51163	3	duplication	0.966236
17394	EPCAM	2	47385165	47385211	0.485386	3	duplication	0.972605
17394	EPCAM	2	47386571	47386614	0.414279	3	duplication	0.946775
17394	MSH2	2	47408400	47408556	0.356948	3	duplication	0.9843
17394	MSH2	2	47410093	47410373	0.413229	3	duplication	0.984502
17394	MSH2	2	47412413	47412561	0.544416	3	duplication	0.983667
17394	MSH2	2	47414268	47414419	0.38966	3	duplication	0.967421
17394	MSH2	2	47429741	47429942	0.62147	3	duplication	0.987514
17394	MSH2	2	47466657	47466809	0.400385	3	duplication	0.985451
17394	MSH2	2	47470964	47471063	0.334856	3	duplication	0.963907
17394	MSH2	2	47478271	47478520	0.318222	3	duplication	0.960625
17394	MSH2	2	47482778	47482950	0.323448	3	duplication	0.984542
17394	MSH6	2	47798610	47801156	-0.490425	1	deletion	0.978019
17394	MSH6	2	47803419	47803686	-0.462341	1	deletion	0.970001
17394	MSH6	2	47804909	47805028	-0.69456	1	deletion	0.974355
17394	MSH6	2	47805617	47805708	-0.423358	1	deletion	0.971867
17394	MSH6	2	47806203	47806359	-0.520726	1	deletion	0.981384
17394	MSH6	2	47806451	47806652	-0.491869	1	deletion	0.983233
17394	MSH6	2	47806778	47806861	-0.417206	1	deletion	0.975923
17394	VHL	3	10146513	10146637	0.436177	3	duplication	0.977712
17394	MLH1	3	37008813	37008906	0.349569	3	duplication	0.976545
17394	MLH1	3	37014431	37014545	0.442899	3	duplication	0.984236
17394	MLH1	3	37017505	37017600	0.418924	3	duplication	0.980023
17394	MLH1	3	37028783	37028933	0.35154	3	duplication	0.98355
17394	MLH1	3	37040185	37040295	-0.580791	1	deletion	0.960243
17394	BAP1	3	52402778	52402872	0.469126	3	duplication	0.978784
17394	APC	5	112801278	112801384	-0.816231	1	deletion	0.980567
17394	APC	5	112815494	112815594	-1.12499	0	deletion	0.977794
17394	APC	5	112818965	112819345	-1.41047	0	deletion	0.982129
17394	APC	5	112821895	112821992	-1.00795	1	deletion	0.969521
17394	APC	5	112827107	112827248	-1.09554	1	deletion	0.967347
17394	APC	5	112827928	112828007	-0.852942	1	deletion	0.976329
17394	APC	5	112828855	112828973	-0.495486	1	deletion	0.981697
17394	APC	5	112837552	112844127	-0.605608	1	deletion	0.981851
17394	PMS2	7	5977587	5977758	-0.668532	1	deletion	0.875813
17394	PMS2	7	5982823	5982992	0.528261	3	duplication	0.984211
17394	PMS2	7	5986758	5987621	0.454048	3	duplication	0.991351
17394	PMS2	7	5989799	5989956	0.596921	3	duplication	0.982771
17394	PMS2	7	5991972	5992058	0.352192	3	duplication	0.975159
17394	PMS2	7	5995533	5995634	0.538459	3	duplication	0.971559
17394	PMS2	7	6005891	6006032	-0.412139	1	deletion	0.976766
17394	PMS2	7	6008996	6009020	0.34939	3	duplication	0.928532
17394	BMPR1A	10	86756627	86756931	0.460669	3	duplication	0.836349
17394	BMPR1A	10	86838853	86838991	-0.578622	1	deletion	0.980434
17394	BMPR1A	10	86892126	86892230	0.336014	3	duplication	0.980493
17394	PTEN	10	87864469	87864549	0.590451	3	duplication	0.969558
17394	PTEN	10	87894024	87894110	-0.5868	1	deletion	0.980459
17394	PTEN	10	87925512	87925558	-0.524235	1	deletion	0.956511
17394	PTEN	10	87931045	87931090	-0.718511	1	deletion	0.966572
17394	PTEN	10	87960893	87961119	-0.50903	1	deletion	0.986108
17394	PTEN	10	87965286	87965473	-0.658013	1	deletion	0.986191
17394	AIP	11	67483033	67483257	0.358379	3	duplication	0.977763
17394	ATM	11	108227775	108227889	0.511742	3	duplication	0.965263
17394	ATM	11	108243952	108244119	-0.494137	1	deletion	0.979414
17394	ATM	11	108244787	108245027	-0.423155	1	deletion	0.986499
17394	ATM	11	108258985	108259076	0.505849	3	duplication	0.975563
17394	ATM	11	108267170	108267343	0.363091	3	duplication	0.986897
17394	ATM	11	108271063	108271147	0.318498	3	duplication	0.980257
17394	ATM	11	108279490	108279609	0.443202	3	duplication	0.9665
17394	ATM	11	108282709	108282880	0.411823	3	duplication	0.975794
17394	ATM	11	108329020	108329239	0.526626	3	duplication	0.986092
17394	ATM	11	108331878	108332038	0.302893	3	duplication	0.985137
17394	ATM	11	108335844	108335962	-0.498816	1	deletion	0.977016
