Sample	Gene	Chr	Start	End	log2	CN	CNV.type	Weight
17381	CHEK2	22	28734402	28734722	-0.254008	1	deletion	0.985149
17381	CHEK2	22	28741757	28741856	0.360525	3	duplication	0.950535
17382	MUTYH	1	45331419	45331557	0.342608	3	duplication	0.800381
17382	BAP1	3	52403415	52403895	0.224968	3	duplication	0.990139
17382	MEN1	11	64807178	64807220	0.232118	3	duplication	0.93025
17382	BRCA2	13	32379316	32379516	0.205288	3	duplication	0.943312
17382	RB1	13	48380164	48380242	-0.269806	1	deletion	0.952491
17382	NF1	17	31374012	31374156	0.246338	3	duplication	0.981438
17382	STK11	19	1220580	1220718	0.211173	3	duplication	0.968066
17382	CHEK2	22	28699837	28699938	-0.262366	1	deletion	0.972317
17383	SDHB	1	17018880	17018959	0.422417	3	duplication	0.985029
17383	SDHB	1	17027748	17027866	0.516868	3	duplication	0.979361
17383	SDHB	1	17044760	17044889	-0.356828	1	deletion	0.974122
17383	MUTYH	1	45331181	45331335	0.294886	3	duplication	0.989601
17383	MUTYH	1	45331419	45331557	0.596432	3	duplication	0.794621
17383	MUTYH	1	45332022	45332087	0.209461	3	duplication	0.972093
17383	MUTYH	1	45332390	45332489	0.27778	3	duplication	0.96855
17383	MUTYH	1	45332917	45332960	0.302045	3	duplication	0.963491
17383	MUTYH	1	45333096	45333171	0.555425	3	duplication	0.968702
17383	MUTYH	1	45340218	45340255	-0.599345	1	deletion	0.92358
17383	EPCAM	2	47369505	47369582	-0.907658	1	deletion	0.843715
17383	EPCAM	2	47373462	47373571	0.472433	3	duplication	0.984815
17383	EPCAM	2	47373807	47374049	0.354389	3	duplication	0.973767
17383	EPCAM	2	47375233	47375300	0.29536	3	duplication	0.982039
17383	EPCAM	2	47378952	47379055	0.254335	3	duplication	0.975731
17383	EPCAM	2	47379768	47379970	0.407048	3	duplication	0.95269
17383	EPCAM	2	47385165	47385211	0.219959	3	duplication	0.980824
17383	MSH2	2	47408400	47408556	0.421941	3	duplication	0.988763
17383	MSH2	2	47410093	47410373	0.264192	3	duplication	0.987833
17383	MSH2	2	47412413	47412561	0.270039	3	duplication	0.988249
17383	MSH2	2	47429741	47429942	0.323102	3	duplication	0.991446
17383	MSH6	2	47798610	47801156	0.505317	3	duplication	0.979124
17383	MLH1	3	37006990	37007064	-0.325008	1	deletion	0.985554
17383	MLH1	3	37011819	37011863	0.249655	3	duplication	0.977968
17383	MLH1	3	37014431	37014545	0.214421	3	duplication	0.989457
17383	MLH1	3	37017505	37017600	0.338217	3	duplication	0.985742
17383	MLH1	3	37040185	37040295	-0.381349	1	deletion	0.965558
17383	MLH1	3	37048903	37049018	0.250676	3	duplication	0.979725
17383	MLH1	3	37050485	37050654	0.339499	3	duplication	0.976333
17383	BAP1	3	52402601	52402675	0.496907	3	duplication	0.983205
17383	BAP1	3	52402778	52402872	0.385519	3	duplication	0.984534
17383	BAP1	3	52405109	52405295	0.243342	3	duplication	0.969424
17383	BAP1	3	52408473	52408607	0.324513	3	duplication	0.982968
17383	BAP1	3	52409713	52409744	0.251635	3	duplication	0.960683
17383	APC	5	112737876	112737937	-0.703601	1	deletion	0.963251
17383	APC	5	112754890	112755026	-0.362441	1	deletion	0.986785
17383	APC	5	112766325	112766411	-0.297546	1	deletion	0.985883
17383	APC	5	112767188	112767391	-0.437069	1	deletion	0.990961
17383	APC	5	112775628	112775738	-0.514068	1	deletion	0.981745
17383	APC	5	112780789	112780904	-0.554119	1	deletion	0.972556
17383	APC	5	112801278	112801384	-0.442038	1	deletion	0.985982
17383	APC	5	112815494	112815594	-0.372816	1	deletion	0.983368
17383	APC	5	112821895	112821992	-0.30738	1	deletion	0.975181
17383	APC	5	112827928	112828007	-0.318899	1	deletion	0.982601
17383	APC	5	112834950	112835166	0.279974	3	duplication	0.981282
17383	PMS2	7	5973398	5973543	0.265983	3	duplication	0.972768
17383	PMS2	7	5977587	5977758	-1.16111	0	deletion	0.880076
17383	PMS2	7	5978595	5978697	-1.01064	1	deletion	0.853093
17383	PMS2	7	6005891	6006032	0.274644	3	duplication	0.981461
17383	PMS2	7	6008996	6009020	-0.418918	1	deletion	0.93991
17383	BMPR1A	10	86756627	86756931	-0.528948	1	deletion	0.839546
17383	BMPR1A	10	86921519	86921696	-0.330152	1	deletion	0.985906
17383	BMPR1A	10	86923375	86923507	0.235727	3	duplication	0.954682
17383	PTEN	10	87925512	87925558	-0.344053	1	deletion	0.96473
17383	PTEN	10	87931045	87931090	-0.358638	1	deletion	0.974881
17383	PTEN	10	87933012	87933252	-0.408109	1	deletion	0.991534
17383	PTEN	10	87952117	87952260	-0.422664	1	deletion	0.989124
17383	PTEN	10	87957852	87958020	-0.43607	1	deletion	0.986764
17383	MEN1	11	64807178	64807220	0.807852	4	duplication	0.919809
17383	MEN1	11	64807551	64807681	0.523262	3	duplication	0.960452
17383	ATM	11	108222820	108223198	-0.393746	1	deletion	0.985891
17383	ATM	11	108227624	108227697	0.238447	3	duplication	0.978065
17383	ATM	11	108235669	108235835	-0.265281	1	deletion	0.989781
17383	ATM	11	108243952	108244119	-0.507384	1	deletion	0.983728
17383	ATM	11	108244787	108245027	-0.308793	1	deletion	0.990097
17383	ATM	11	108248932	108249103	-0.506221	1	deletion	0.985425
17383	ATM	11	108252816	108252913	-0.29432	1	deletion	0.980905
17383	ATM	11	108253813	108254040	-0.289673	1	deletion	0.990716
17383	ATM	11	108256214	108256341	-0.284588	1	deletion	0.989568
17383	ATM	11	108279490	108279609	0.206685	3	duplication	0.97161
17383	ATM	11	108287599	108287716	-0.424094	1	deletion	0.984531
17383	ATM	11	108288976	108289104	-0.425649	1	deletion	0.983321
17383	ATM	11	108294926	108295060	-0.400428	1	deletion	0.982943
17383	ATM	11	108297286	108297383	-0.551561	1	deletion	0.989648
17383	ATM	11	108301647	108301790	-0.367632	1	deletion	0.986503
17383	ATM	11	108302852	108303030	-0.334123	1	deletion	0.989227
17383	ATM	11	108304674	108304853	-0.446389	1	deletion	0.975749
17383	ATM	11	108307896	108307985	-0.538715	1	deletion	0.982513
17383	ATM	11	108310159	108310316	-0.598319	1	deletion	0.984833
17383	ATM	11	108312410	108312499	-0.298426	1	deletion	0.979614
17383	ATM	11	108315822	108315912	0.205102	3	duplication	0.98031
17383	ATM	11	108316010	108316114	-0.386195	1	deletion	0.986229
17383	ATM	11	108317372	108317522	-0.35018	1	deletion	0.980653
17383	ATM	11	108321300	108321421	-0.384203	1	deletion	0.989111
17383	ATM	11	108326057	108326226	-0.293093	1	deletion	0.989278
17383	ATM	11	108331443	108331558	-0.260488	1	deletion	0.984151
17383	ATM	11	108331878	108332038	-0.259264	1	deletion	0.989544
17383	ATM	11	108334968	108335110	-0.271335	1	deletion	0.983721
17383	ATM	11	108343221	108343372	-0.257165	1	deletion	0.985306
17383	ATM	11	108354810	108354875	0.272121	3	duplication	0.983069
17383	SDHD	11	112087856	112087974	0.338771	3	duplication	0.974096
17383	HNF1A	12	120993519	120993707	0.968892	4	duplication	0.77772
17383	HNF1A	12	120999482	120999628	0.236302	3	duplication	0.945094
17383	HNF1A	12	121001064	121001193	0.270899	3	duplication	0.97038
17383	BRCA2	13	32315462	32315679	-0.597683	1	deletion	0.946509
17383	BRCA2	13	32316460	32316528	0.283769	3	duplication	0.980958
17383	BRCA2	13	32319076	32319326	0.369729	3	duplication	0.99152
17383	BRCA2	13	32330918	32331031	-0.285453	1	deletion	0.977954
17383	BRCA2	13	32362522	32362694	0.26431	3	duplication	0.984154
17383	BRCA2	13	32370401	32370558	0.265805	3	duplication	0.987388
17383	BRCA2	13	32376669	32376792	0.286389	3	duplication	0.984236
17383	BRCA2	13	32379316	32379516	0.643012	3	duplication	0.938527
17383	BRCA2	13	32379749	32379914	0.239718	3	duplication	0.983069
17383	RB1	13	48307279	48307407	0.278459	3	duplication	0.983495
17383	RB1	13	48342598	48342715	-0.331678	1	deletion	0.980544
17383	RB1	13	48345079	48345200	-0.275761	1	deletion	0.983612
17383	RB1	13	48347824	48347864	-0.306065	1	deletion	0.95139
17383	RB1	13	48348955	48349024	-0.55456	1	deletion	0.963352
17383	RB1	13	48360016	48360128	-0.321551	1	deletion	0.989443
17383	RB1	13	48362814	48362958	-0.509818	1	deletion	0.977157
17383	RB1	13	48364893	48364972	-0.305235	1	deletion	0.983815
17383	RB1	13	48368526	48368605	-0.354086	1	deletion	0.985729
17383	RB1	13	48379593	48379651	-0.519285	1	deletion	0.962924
17383	RB1	13	48380052	48380085	-0.447428	1	deletion	0.920211
17383	RB1	13	48380164	48380242	-0.454302	1	deletion	0.94483
17383	RB1	13	48381246	48381444	-0.340144	1	deletion	0.983013
17383	RB1	13	48452992	48453112	0.205969	3	duplication	0.986336
17383	RB1	13	48456203	48456350	0.463951	3	duplication	0.97789
17383	RB1	13	48459687	48459834	0.290462	3	duplication	0.983728
17383	RB1	13	48463730	48463836	0.439217	3	duplication	0.979826
17383	RB1	13	48464997	48465112	0.568739	3	duplication	0.985711
17383	RB1	13	48473359	48473391	0.212028	3	duplication	0.980385
17383	PALB2	16	23603458	23603670	0.33304	3	duplication	0.989956
17383	PALB2	16	23614003	23614092	0.298053	3	duplication	0.987743
17383	PALB2	16	23621361	23621479	0.498178	3	duplication	0.958023
17383	PALB2	16	23629203	23629276	0.206686	3	duplication	0.98052
17383	PALB2	16	23629639	23630470	0.328041	3	duplication	0.988778
17383	PALB2	16	23634861	23636335	0.454757	3	duplication	0.986532
17383	PALB2	16	23637849	23637953	0.252336	3	duplication	0.984942
17383	PALB2	16	23638069	23638130	0.317149	3	duplication	0.9801
17383	PALB2	16	23641109	23641158	-0.38252	1	deletion	0.959117
17383	CDH1	16	68737415	68737464	-0.274259	1	deletion	0.896251
17383	CDH1	16	68808692	68808849	0.328686	3	duplication	0.986271
17383	CDH1	16	68811683	68811860	0.234854	3	duplication	0.986822
17383	CDH1	16	68812134	68812264	0.238229	3	duplication	0.985386
17383	CDH1	16	68813312	68813496	0.349352	3	duplication	0.979181
17383	CDH1	16	68822000	68822226	0.216394	3	duplication	0.984438
17383	TP53	17	7669608	7669691	0.242499	3	duplication	0.981481
17383	TP53	17	7673700	7673838	0.234621	3	duplication	0.966526
17383	TP53	17	7674858	7674972	0.28928	3	duplication	0.982609
17383	TP53	17	7676381	7676404	0.534772	3	duplication	0.970263
17383	TP53	17	7676520	7676595	0.553103	3	duplication	0.96665
17383	FLCN	17	17213654	17213857	0.281435	3	duplication	0.991042
17383	FLCN	17	17215184	17215317	0.306949	3	duplication	0.968105
17383	FLCN	17	17216379	17216504	0.233743	3	duplication	0.974359
17383	FLCN	17	17231782	17231894	-0.29677	1	deletion	0.978456
17383	NF1	17	31163185	31163377	-0.474851	1	deletion	0.982101
17383	NF1	17	31181709	31181786	0.209028	3	duplication	0.969923
17383	NF1	17	31200421	31200596	-0.3854	1	deletion	0.987015
17383	NF1	17	31201036	31201160	-0.309173	1	deletion	0.988802
17383	NF1	17	31201410	31201486	-0.354106	1	deletion	0.971804
17383	NF1	17	31206239	31206372	-0.580178	1	deletion	0.981329
17383	NF1	17	31219004	31219119	-1.05433	1	deletion	0.979469
17383	NF1	17	31221849	31221930	-0.492252	1	deletion	0.976615
17383	NF1	17	31225094	31225251	-0.344329	1	deletion	0.988637
17383	NF1	17	31226434	31226685	-0.713247	1	deletion	0.987699
17383	NF1	17	31227217	31227292	-0.638589	1	deletion	0.985497
17383	NF1	17	31227522	31227607	-0.439924	1	deletion	0.982053
17383	NF1	17	31230841	31230926	-0.315174	1	deletion	0.978457
17383	NF1	17	31232072	31232190	-0.355778	1	deletion	0.968144
17383	NF1	17	31248983	31249120	-0.273997	1	deletion	0.985649
17383	NF1	17	31258343	31258503	-0.432373	1	deletion	0.982379
17383	NF1	17	31259031	31259130	-0.367406	1	deletion	0.983335
17383	NF1	17	31260368	31260516	-0.368628	1	deletion	0.98752
17383	NF1	17	31261710	31261858	-0.410887	1	deletion	0.98276
17383	NF1	17	31265228	31265340	-0.442713	1	deletion	0.979901
17383	NF1	17	31327498	31327840	-0.267615	1	deletion	0.990132
17383	NF1	17	31336634	31336915	0.216926	3	duplication	0.981358
17383	NF1	17	31352256	31352415	-0.417831	1	deletion	0.968905
17383	NF1	17	31356459	31356583	-0.349118	1	deletion	0.985418
17383	NF1	17	31358968	31359016	-0.540234	1	deletion	0.938938
17383	NF1	17	31360486	31360704	-0.274121	1	deletion	0.991499
17383	RAD51D	17	35100952	35101037	0.211412	3	duplication	0.981008
17383	RAD51D	17	35106987	35107123	0.250882	3	duplication	0.987915
17383	RAD51D	17	35119110	35119173	0.274176	3	duplication	0.978568
17383	BRCA1	17	43045677	43045803	-0.328498	1	deletion	0.960151
17383	BRCA1	17	43049120	43049195	0.215199	3	duplication	0.976512
17383	BRCA1	17	43063332	43063374	0.52489	3	duplication	0.963748
17383	BRCA1	17	43091434	43094861	0.381554	3	duplication	0.961227
17383	BRCA1	17	43124016	43124097	0.291586	3	duplication	0.978987
17383	BRCA1	17	43125259	43125382	-0.393398	1	deletion	0.963574
17383	RAD51C	17	58694930	58695190	0.344848	3	duplication	0.988934
17383	RAD51C	17	58703195	58703330	0.237749	3	duplication	0.988146
17383	RAD51C	17	58709858	58709991	0.285617	3	duplication	0.984091
17383	BRIP1	17	61743012	61743135	-0.409037	1	deletion	0.985332
17383	BRIP1	17	61744431	61744592	-0.353836	1	deletion	0.984538
17383	BRIP1	17	61776400	61776563	-0.390013	1	deletion	0.983055
17383	BRIP1	17	61799099	61799300	-0.452132	1	deletion	0.986533
17383	BRIP1	17	61801252	61801475	-0.313895	1	deletion	0.98741
17383	BRIP1	17	61808466	61808758	-0.504538	1	deletion	0.985404
17383	BRIP1	17	61847100	61847221	-0.314244	1	deletion	0.988737
17383	BRIP1	17	61863272	61863406	-0.579896	1	deletion	0.961929
17383	SMAD4	18	51030201	51030635	-0.520791	1	deletion	0.973828
17383	SMAD4	18	51048685	51048861	-0.271025	1	deletion	0.987984
17383	SMAD4	18	51054780	51054994	-0.348126	1	deletion	0.990728
17383	SMAD4	18	51058124	51058245	-0.469179	1	deletion	0.987665
17383	SMAD4	18	51058339	51058457	-0.417684	1	deletion	0.981251
17383	SMAD4	18	51059865	51059917	-0.950502	1	deletion	0.934331
17383	SMAD4	18	51067018	51067188	-0.397651	1	deletion	0.985715
17383	SMAD4	18	51076637	51076777	-0.963622	1	deletion	0.97604
17383	SMAD4	18	51078255	51078468	-0.327105	1	deletion	0.986408
17383	STK11	19	1218416	1218501	0.631258	3	duplication	0.969336
17383	CHEK2	22	28687896	28687987	-0.457258	1	deletion	0.968359
17383	CHEK2	22	28695126	28695243	0.216634	3	duplication	0.982443
17383	CHEK2	22	28696900	28696988	0.557576	3	duplication	0.95603
17383	CHEK2	22	28699837	28699938	-0.328762	1	deletion	0.965584
17383	CHEK2	22	28710005	28710060	0.387608	3	duplication	0.977116
17383	CHEK2	22	28719394	28719486	0.256665	3	duplication	0.983592
17383	CHEK2	22	28724976	28725125	0.384055	3	duplication	0.966086
17383	CHEK2	22	28725242	28725368	0.382218	3	duplication	0.984229
17383	CHEK2	22	28741757	28741856	-0.395697	1	deletion	0.947832
17384	EPCAM	2	47373807	47374049	0.209819	3	duplication	0.978083
17384	MSH6	2	47783233	47783494	0.271678	3	duplication	0.941523
17384	APC	5	112821895	112821992	-0.367	1	deletion	0.981997
17384	MEN1	11	64807890	64808100	-0.307577	1	deletion	0.986212
17384	SDHD	11	112086907	112086960	0.280057	3	duplication	0.948382
17384	HNF1A	12	120993519	120993707	0.287902	3	duplication	0.782616
17384	BRCA2	13	32379316	32379516	0.222992	3	duplication	0.943274
17384	FLCN	17	17221536	17221629	0.261686	3	duplication	0.986228
17384	NF1	17	31181709	31181786	0.236768	3	duplication	0.977573
17384	BRCA1	17	43090943	43091033	-0.844974	1	deletion	0.99227
17384	STK11	19	1219323	1219414	-0.285148	1	deletion	0.971582
17384	STK11	19	1220580	1220718	0.222227	3	duplication	0.968021
17385	MUTYH	1	45331419	45331557	0.373242	3	duplication	0.800318
17385	MUTYH	1	45340218	45340255	-0.297666	1	deletion	0.934583
17385	EPCAM	2	47369505	47369582	-0.275898	1	deletion	0.851342
17385	MSH6	2	47803419	47803686	-0.855059	1	deletion	0.977508
17385	MSH6	2	47804909	47805028	-1.00331	1	deletion	0.9856
17385	MLH1	3	36993547	36993664	0.275158	3	duplication	0.986356
17385	PMS2	7	5977587	5977758	-0.983799	1	deletion	0.885194
17385	PMS2	7	5978595	5978697	-1.199	0	deletion	0.859719
17385	MEN1	11	64807178	64807220	0.282782	3	duplication	0.930136
17385	MEN1	11	64807551	64807681	0.263331	3	duplication	0.966322
17385	SDHD	11	112086907	112086960	0.291897	3	duplication	0.948354
17385	HNF1A	12	120993519	120993707	0.298901	3	duplication	0.782601
17385	TP53	17	7674858	7674972	0.211779	3	duplication	0.988877
17385	FLCN	17	17221536	17221629	0.210955	3	duplication	0.986207
17385	STK11	19	1218416	1218501	0.223867	3	duplication	0.976596
17386	EPCAM	2	47369505	47369582	-0.434078	1	deletion	0.851676
17386	MSH2	2	47429741	47429942	-0.952578	1	deletion	0.996373
17386	SMAD4	18	51058339	51058457	-0.289164	1	deletion	0.987681
17386	STK11	19	1220580	1220718	0.227447	3	duplication	0.968253
17387	MUTYH	1	45331419	45331557	0.416226	3	duplication	0.799769
17387	MUTYH	1	45340218	45340255	-0.359791	1	deletion	0.933523
17387	EPCAM	2	47369505	47369582	-0.792823	1	deletion	0.850608
17387	EPCAM	2	47379768	47379970	0.283703	3	duplication	0.956946
17387	EPCAM	2	47386571	47386614	-0.303614	1	deletion	0.964499
17387	MSH6	2	47783233	47783494	-0.251388	1	deletion	0.941111
17387	MSH6	2	47798610	47801156	0.226612	3	duplication	0.980323
17387	MSH6	2	47803419	47803686	0.228587	3	duplication	0.977114
17387	APC	5	112792445	112792530	-0.288089	1	deletion	0.976702
17387	APC	5	112827107	112827248	0.202666	3	duplication	0.977135
17387	PMS2	7	5977587	5977758	-0.302285	1	deletion	0.884701
17387	PMS2	7	5978595	5978697	-0.262534	1	deletion	0.859081
17387	BMPR1A	10	86756627	86756931	-0.559763	1	deletion	0.843014
17387	BMPR1A	10	86923375	86923507	0.324881	3	duplication	0.959947
17387	MEN1	11	64807178	64807220	0.280136	3	duplication	0.929141
17387	MEN1	11	64807551	64807681	0.261346	3	duplication	0.965757
17387	ATM	11	108250700	108251073	0.2073	3	duplication	0.980955
17387	ATM	11	108299713	108299886	0.204314	3	duplication	0.977567
17387	ATM	11	108343221	108343372	-0.25002	1	deletion	0.990228
17387	HNF1A	12	120993519	120993707	0.513036	3	duplication	0.782131
17387	BRCA2	13	32379316	32379516	0.260826	3	duplication	0.942804
17387	RB1	13	48379593	48379651	-0.321111	1	deletion	0.970865
17387	RB1	13	48380052	48380085	-0.280894	1	deletion	0.93074
17387	RB1	13	48380164	48380242	-0.291358	1	deletion	0.951678
17387	RB1	13	48477354	48477405	-0.274137	1	deletion	0.928841
17387	PALB2	16	23637849	23637953	0.207931	3	duplication	0.990873
17387	CDH1	16	68737415	68737464	-0.297395	1	deletion	0.904891
17387	FLCN	17	17215184	17215317	0.204343	3	duplication	0.97335
17387	FLCN	17	17236900	17237151	-0.269353	1	deletion	0.980396
17387	NF1	17	31325819	31326253	0.251544	3	duplication	0.982587
17387	BRCA1	17	43091434	43094861	0.223468	3	duplication	0.96226
17387	BRIP1	17	61863272	61863406	-0.257592	1	deletion	0.967154
17387	SMAD4	18	51059865	51059917	-0.335118	1	deletion	0.942718
17387	STK11	19	1226453	1226648	0.200429	3	duplication	0.98273
17387	CHEK2	22	28687896	28687987	-0.275304	1	deletion	0.974699
17387	CHEK2	22	28741757	28741856	-0.293022	1	deletion	0.953911
17388	SDHB	1	17028599	17028737	0.217842	3	duplication	0.988106
17388	MUTYH	1	45331419	45331557	0.299267	3	duplication	0.800099
17388	MUTYH	1	45333096	45333171	0.20681	3	duplication	0.976132
17388	EPCAM	2	47369505	47369582	-0.497783	1	deletion	0.851048
17388	MSH2	2	47478271	47478520	0.232059	3	duplication	0.968235
17388	PMS2	7	5977587	5977758	0.209606	3	duplication	0.884996
17388	PMS2	7	5978595	5978697	0.278457	3	duplication	0.859464
17388	BMPR1A	10	86756627	86756931	-0.322833	1	deletion	0.843236
17388	BMPR1A	10	86923375	86923507	0.211372	3	duplication	0.960283
17388	MEN1	11	64807178	64807220	0.235337	3	duplication	0.929738
17388	SDHD	11	112086907	112086960	0.256792	3	duplication	0.947999
17388	HNF1A	12	120993519	120993707	0.284947	3	duplication	0.782413
17388	HNF1A	12	120999482	120999628	0.236727	3	duplication	0.95042
17388	BRCA2	13	32379316	32379516	0.251817	3	duplication	0.943077
17388	RB1	13	48380052	48380085	-0.295063	1	deletion	0.931413
17388	RB1	13	48380164	48380242	-0.334877	1	deletion	0.952115
17388	RB1	13	48477354	48477405	-0.385896	1	deletion	0.929383
17388	CDH1	16	68737415	68737464	-0.442894	1	deletion	0.905444
17388	TP53	17	7673700	7673838	0.209166	3	duplication	0.972003
17388	NF1	17	31325819	31326253	0.267855	3	duplication	0.982773
17388	NF1	17	31357268	31357370	0.211541	3	duplication	0.976192
17388	RAD51C	17	58703195	58703330	-0.897726	1	deletion	0.993684
17388	RAD51C	17	58709858	58709991	-0.928818	1	deletion	0.98967
17388	RAD51C	17	58720745	58720813	-1.17187	0	deletion	0.97857
17388	RAD51C	17	58724039	58724101	-1.0555	1	deletion	0.988979
17388	RAD51C	17	58732483	58732545	-0.841413	1	deletion	0.980596
17388	RAD51C	17	58734117	58734223	-1.07214	1	deletion	0.988184
17388	SMAD4	18	51059865	51059917	-0.353147	1	deletion	0.943254
17389	PMS2	7	5977587	5977758	0.498962	3	duplication	0.885292
17389	PMS2	7	5978595	5978697	0.418513	3	duplication	0.859847
17389	BMPR1A	10	86923375	86923507	0.247827	3	duplication	0.96062
17389	HNF1A	12	120993519	120993707	0.307003	3	duplication	0.782695
17389	HNF1A	12	121001064	121001193	0.37124	3	duplication	0.976386
17389	NF1	17	31181709	31181786	-0.318001	1	deletion	0.977697
17389	NF1	17	31358479	31358623	-0.264583	1	deletion	0.990716
17389	RAD51D	17	35119531	35119614	0.216429	3	duplication	0.985368
17390	MSH2	2	47412413	47412561	-0.956795	1	deletion	0.993813
17390	MSH2	2	47414268	47414419	-0.950721	1	deletion	0.977466
17390	MSH6	2	47804909	47805028	-0.296912	1	deletion	0.98567
17390	APC	5	112737876	112737937	-0.299315	1	deletion	0.971917
17390	PMS2	7	5973398	5973543	0.374169	3	duplication	0.978389
17390	PMS2	7	5977587	5977758	0.797947	4	duplication	0.885252
17390	PMS2	7	5978595	5978697	0.903698	4	duplication	0.859795
17390	PMS2	7	5982823	5982992	0.36804	3	duplication	0.993706
17390	PMS2	7	5986758	5987621	0.551027	3	duplication	0.995553
17390	PMS2	7	5989799	5989956	0.6985	3	duplication	0.992621
17390	PMS2	7	5991972	5992058	0.56447	3	duplication	0.988469
17390	PMS2	7	5995533	5995634	0.624137	3	duplication	0.98384
17390	PMS2	7	5997325	5997424	0.583551	3	duplication	0.986622
17390	PMS2	7	5999107	5999276	0.575507	3	duplication	0.993172
17390	PMS2	7	6002452	6002637	0.716878	4	duplication	0.994593
17390	PMS2	7	6003689	6003793	0.535248	3	duplication	0.990718
17390	PMS2	7	6003971	6004059	0.587497	3	duplication	0.992214
17390	PMS2	7	6005891	6006032	0.48734	3	duplication	0.987161
17390	PMS2	7	6008996	6009020	0.431098	3	duplication	0.953727
17390	RB1	13	48360016	48360128	0.236115	3	duplication	0.995839
17390	TP53	17	7676381	7676404	0.263848	3	duplication	0.984376
17390	NF1	17	31206239	31206372	-0.268552	1	deletion	0.987198
17390	NF1	17	31235917	31236022	-0.263094	1	deletion	0.981543
17390	NF1	17	31336332	31336474	0.218633	3	duplication	0.988266
17391	MLH1	3	37050485	37050654	-0.268417	1	deletion	0.981147
17391	BAP1	3	52407173	52407317	-0.310869	1	deletion	0.984446
17391	APC	5	112737876	112737937	-0.311817	1	deletion	0.971264
17391	PMS2	7	6008996	6009020	-0.262103	1	deletion	0.952686
17391	BMPR1A	10	86756627	86756931	0.206876	3	duplication	0.843135
17391	BMPR1A	10	86900026	86900127	0.262356	3	duplication	0.988128
17391	MEN1	11	64804333	64804817	0.254289	3	duplication	0.984447
17391	MEN1	11	64807178	64807220	0.225166	3	duplication	0.929466
17391	MEN1	11	64810618	64810728	-0.335632	1	deletion	0.981174
17391	ATM	11	108319953	108320059	-0.279143	1	deletion	0.988516
17391	SDHD	11	112086907	112086960	-0.326479	1	deletion	0.947758
17391	HNF1A	12	120993519	120993707	0.329316	3	duplication	0.782284
17391	RB1	13	48347824	48347864	-0.303441	1	deletion	0.961286
17391	RB1	13	48362814	48362958	-0.278343	1	deletion	0.982372
17391	PALB2	16	23624008	23624095	-0.320944	1	deletion	0.979123
17391	PALB2	16	23641109	23641158	-0.312075	1	deletion	0.968058
17391	NF1	17	31206239	31206372	-0.289443	1	deletion	0.986756
17391	NF1	17	31223443	31223568	0.206684	3	duplication	0.98822
17391	BRCA1	17	43045677	43045803	-0.382244	1	deletion	0.965727
17391	BRCA1	17	43125259	43125382	-0.298684	1	deletion	0.969217
17391	SMAD4	18	51030201	51030635	-0.430267	1	deletion	0.976832
17391	STK11	19	1218416	1218501	-0.266517	1	deletion	0.976125
17391	CHEK2	22	28741757	28741856	-0.259753	1	deletion	0.954122
17392	MUTYH	1	45331419	45331557	0.411062	3	duplication	0.800175
17392	EPCAM	2	47369505	47369582	-0.402879	1	deletion	0.851151
17392	EPCAM	2	47373462	47373571	0.213803	3	duplication	0.991065
17392	EPCAM	2	47373807	47374049	0.260009	3	duplication	0.977962
17392	EPCAM	2	47379768	47379970	0.263708	3	duplication	0.957281
17392	MSH6	2	47798610	47801156	0.211677	3	duplication	0.980417
17392	PMS2	7	5978595	5978697	-0.305268	1	deletion	0.859553
17392	PTEN	10	87864469	87864549	-0.944067	1	deletion	0.983085
17392	MEN1	11	64807178	64807220	0.343212	3	duplication	0.929877
17392	MEN1	11	64807551	64807681	0.209281	3	duplication	0.966175
17392	SDHD	11	112086907	112086960	0.328777	3	duplication	0.948123
17392	HNF1A	12	120993519	120993707	0.474652	3	duplication	0.782478
17392	BRCA2	13	32332271	32333388	0.208565	3	duplication	0.987021
17392	BRCA2	13	32379316	32379516	0.292802	3	duplication	0.943141
17392	TP53	17	7676520	7676595	0.264473	3	duplication	0.974184
17392	BRCA1	17	43091434	43094861	0.234533	3	duplication	0.962342
17392	SMAD4	18	51030201	51030635	-0.285012	1	deletion	0.97696
17393	SDHB	1	17022607	17022731	-0.28224	1	deletion	0.986462
17393	SDHB	1	17023972	17024075	0.211769	3	duplication	0.988785
17393	EPCAM	2	47373807	47374049	0.304877	3	duplication	0.977642
17393	MSH2	2	47403191	47403403	0.307886	3	duplication	0.987533
17393	MSH6	2	47783233	47783494	0.247546	3	duplication	0.941099
17393	MLH1	3	36993547	36993664	0.649477	3	duplication	0.985742
17393	MLH1	3	36996618	36996710	0.238201	3	duplication	0.990901
17393	MLH1	3	37040185	37040295	-0.267801	1	deletion	0.971306
17393	MLH1	3	37050485	37050654	-0.263783	1	deletion	0.98097
17393	BAP1	3	52402601	52402675	-0.312876	1	deletion	0.990212
17393	BAP1	3	52406828	52406908	-0.283608	1	deletion	0.960208
17393	BAP1	3	52408473	52408607	-0.336389	1	deletion	0.988176
17393	BAP1	3	52409713	52409744	0.253143	3	duplication	0.971509
17393	BAP1	3	52409841	52409879	0.25075	3	duplication	0.970824
17393	APC	5	112827107	112827248	0.21474	3	duplication	0.977118
17393	PMS2	7	5973398	5973543	-0.312279	1	deletion	0.977774
17393	PMS2	7	5978595	5978697	-0.33757	1	deletion	0.859061
